type,user_id,time,vote
answer,2587435,20140110,2
answer,2587435,20140110,0
answer,2587435,20140110,1
answer,2711488,20140110,0
answer,2970947,20140110,1
answer,2970947,20140110,0
answer,2970947,20140110,0
answer,2970947,20140110,2
answer,2970947,20140110,0
answer,2970947,20140110,2
answer,2970947,20140110,2
answer,2970947,20140110,1
answer,3049628,20140110,0
answer,3049628,20140110,0
answer,3049628,20140110,0
answer,3049628,20140110,1
answer,3049628,20140110,1
answer,3049628,20140110,2
answer,3049628,20140110,1
answer,3049628,20140110,0
answer,3049628,20140110,1
answer,3049628,20140110,0
answer,3049628,20140110,1
answer,3049628,20140110,1
accepted-answer,22656,20140111,2
accepted-answer,139985,20140111,3
accepted-answer,260990,20140111,0
accepted-answer,335858,20140111,3
accepted-answer,335858,20140111,1
accepted-answer,418556,20140111,3
accepted-answer,418556,20140111,1
accepted-answer,418556,20140111,4
accepted-answer,438154,20140111,2
accepted-answer,438154,20140111,1
accepted-answer,438154,20140111,11
accepted-answer,438154,20140111,2
accepted-answer,522444,20140111,1
accepted-answer,522444,20140111,2
accepted-answer,522444,20140111,5
accepted-answer,522444,20140111,3
accepted-answer,571407,20140111,2
accepted-answer,571407,20140111,3
accepted-answer,571407,20140111,0
accepted-answer,571407,20140111,1
accepted-answer,571407,20140111,1
accepted-answer,573032,20140111,0
accepted-answer,992484,20140111,1
accepted-answer,1103872,20140111,4
accepted-answer,1103872,20140111,6
accepted-answer,1831293,20140111,1
accepted-answer,2300597,20140111,4
accepted-answer,2300597,20140111,1
accepted-answer,2300597,20140111,1
accepted-answer,2300597,20140111,2
accepted-answer,2300597,20140111,4
accepted-answer,2587435,20140111,3
accepted-answer,2587435,20140111,1
accepted-answer,2587435,20140111,0
accepted-answer,2587435,20140111,5
accepted-answer,2970947,20140111,0
accepted-answer,3049628,20140111,2
accepted-answer,3049628,20140111,4
answer,131872,20140111,3
answer,139985,20140111,1
answer,139985,20140111,0
answer,139985,20140111,1
answer,139985,20140111,3
answer,139985,20140111,0
answer,207421,20140111,1
answer,418556,20140111,2
answer,418556,20140111,1
answer,418556,20140111,1
answer,418556,20140111,1
answer,418556,20140111,1
answer,438154,20140111,1
answer,438154,20140111,0
answer,438154,20140111,5
answer,438154,20140111,1
answer,438154,20140111,0
answer,522444,20140111,1
answer,522444,20140111,0
answer,522444,20140111,0
answer,571407,20140111,0
answer,571407,20140111,0
answer,571407,20140111,1
answer,871026,20140111,1
answer,992484,20140111,1
answer,1103872,20140111,1
answer,1831293,20140111,2
answer,2300597,20140111,1
answer,2300597,20140111,0
answer,2300597,20140111,1
answer,2300597,20140111,0
answer,2587435,20140111,3
answer,2587435,20140111,3
answer,2670892,20140111,0
answer,2970947,20140111,0
answer,2970947,20140111,0
answer,3049628,20140111,2
accepted-answer,22656,20140112,17
accepted-answer,131872,20140112,5
accepted-answer,207421,20140112,0
accepted-answer,207421,20140112,1
accepted-answer,207421,20140112,2
accepted-answer,256196,20140112,5
accepted-answer,335858,20140112,5
accepted-answer,335858,20140112,1
accepted-answer,418556,20140112,2
accepted-answer,438154,20140112,2
accepted-answer,438154,20140112,3
accepted-answer,438154,20140112,3
accepted-answer,522444,20140112,2
accepted-answer,522444,20140112,1
accepted-answer,522444,20140112,4
accepted-answer,571407,20140112,0
accepted-answer,571407,20140112,6
accepted-answer,571407,20140112,1
accepted-answer,829571,20140112,2
accepted-answer,829571,20140112,2
accepted-answer,829571,20140112,1
accepted-answer,829571,20140112,2
accepted-answer,871026,20140112,6
accepted-answer,871026,20140112,3
accepted-answer,992484,20140112,4
accepted-answer,992484,20140112,3
accepted-answer,992484,20140112,3
accepted-answer,992484,20140112,2
accepted-answer,992484,20140112,1
accepted-answer,1831293,20140112,1
accepted-answer,1831293,20140112,1
accepted-answer,2189127,20140112,0
accepted-answer,2587435,20140112,1
accepted-answer,2587435,20140112,2
accepted-answer,2587435,20140112,3
accepted-answer,2587435,20140112,1
accepted-answer,2670892,20140112,3
accepted-answer,2970947,20140112,1
accepted-answer,3049628,20140112,4
answer,22656,20140112,4
answer,207421,20140112,1
answer,207421,20140112,0
answer,207421,20140112,0
answer,207421,20140112,1
answer,207421,20140112,1
answer,256196,20140112,3
answer,256196,20140112,0
answer,260990,20140112,1
answer,335858,20140112,1
answer,438154,20140112,0
answer,438154,20140112,2
answer,438154,20140112,1
answer,438154,20140112,0
answer,522444,20140112,1
answer,571407,20140112,2
answer,571407,20140112,1
answer,571407,20140112,0
answer,571407,20140112,1
answer,571407,20140112,1
answer,573032,20140112,1
answer,829571,20140112,1
answer,871026,20140112,1
answer,871026,20140112,5
answer,871026,20140112,1
answer,984823,20140112,0
answer,984823,20140112,2
answer,984823,20140112,0
answer,984823,20140112,1
answer,984823,20140112,0
answer,984823,20140112,0
answer,984823,20140112,0
answer,984823,20140112,0
answer,992484,20140112,2
answer,992484,20140112,0
answer,992484,20140112,2
answer,992484,20140112,2
answer,992484,20140112,4
answer,992484,20140112,3
answer,992484,20140112,1
answer,1081110,20140112,3
answer,1081110,20140112,0
answer,1103872,20140112,0
answer,1103872,20140112,1
answer,1103872,20140112,1
answer,1831293,20140112,0
answer,1831293,20140112,1
answer,2300597,20140112,2
answer,2587435,20140112,2
answer,2587435,20140112,0
answer,2587435,20140112,1
answer,2587435,20140112,0
answer,2587435,20140112,0
answer,2970947,20140112,2
answer,2970947,20140112,1
answer,3049628,20140112,0
answer,3049628,20140112,1
question,2587435,20140112,4
accepted-answer,22656,20140113,2
accepted-answer,22656,20140113,5
accepted-answer,22656,20140113,1
accepted-answer,57695,20140113,1
accepted-answer,57695,20140113,3
accepted-answer,57695,20140113,6
accepted-answer,139985,20140113,2
accepted-answer,335858,20140113,1
accepted-answer,335858,20140113,4
accepted-answer,335858,20140113,2
accepted-answer,335858,20140113,3
accepted-answer,418556,20140113,1
accepted-answer,418556,20140113,1
accepted-answer,418556,20140113,5
accepted-answer,438154,20140113,4
accepted-answer,438154,20140113,1
accepted-answer,438154,20140113,3
accepted-answer,438154,20140113,3
accepted-answer,438154,20140113,9
accepted-answer,438154,20140113,2
accepted-answer,522444,20140113,2
accepted-answer,522444,20140113,2
accepted-answer,522444,20140113,3
accepted-answer,573032,20140113,1
accepted-answer,829571,20140113,2
accepted-answer,829571,20140113,4
accepted-answer,829571,20140113,1
accepted-answer,984823,20140113,1
accepted-answer,992484,20140113,2
accepted-answer,992484,20140113,2
accepted-answer,992484,20140113,4
accepted-answer,992484,20140113,3
accepted-answer,992484,20140113,3
accepted-answer,1103872,20140113,3
accepted-answer,1221571,20140113,0
accepted-answer,1221571,20140113,0
accepted-answer,1707091,20140113,3
accepted-answer,1707091,20140113,2
accepted-answer,1831293,20140113,4
accepted-answer,2300597,20140113,1
accepted-answer,2464386,20140113,2
accepted-answer,2587435,20140113,1
accepted-answer,2587435,20140113,1
accepted-answer,3049628,20140113,1
accepted-answer,3049628,20140113,1
answer,22656,20140113,6
answer,57695,20140113,7
answer,57695,20140113,0
answer,57695,20140113,1
answer,57695,20140113,1
answer,131872,20140113,3
answer,131872,20140113,1
answer,139985,20140113,0
answer,207421,20140113,0
answer,207421,20140113,0
answer,256196,20140113,1
answer,260990,20140113,4
answer,418556,20140113,3
answer,418556,20140113,0
answer,418556,20140113,0
answer,438154,20140113,1
answer,438154,20140113,2
answer,438154,20140113,1
answer,438154,20140113,0
answer,522444,20140113,3
answer,522444,20140113,5
answer,522444,20140113,8
answer,571407,20140113,1
answer,571407,20140113,2
answer,573032,20140113,0
answer,573032,20140113,0
answer,984823,20140113,0
answer,984823,20140113,0
answer,992484,20140113,1
answer,992484,20140113,1
answer,992484,20140113,0
answer,1065197,20140113,1
answer,1081110,20140113,1
answer,1103872,20140113,2
answer,1103872,20140113,1
answer,1393766,20140113,1
answer,1707091,20140113,2
answer,1707091,20140113,4
answer,1707091,20140113,1
answer,1707091,20140113,2
answer,1831293,20140113,2
answer,1831293,20140113,1
answer,2193767,20140113,1
answer,2300597,20140113,3
answer,2300597,20140113,0
answer,2464386,20140113,0
answer,2970947,20140113,3
answer,2970947,20140113,0
answer,2970947,20140113,0
answer,2970947,20140113,0
answer,2970947,20140113,0
answer,3049628,20140113,1
answer,3049628,20140113,0
answer,3049628,20140113,1
answer,3049628,20140113,1
question,3049628,20140113,3
accepted-answer,22656,20140114,8
accepted-answer,57695,20140114,1
accepted-answer,57695,20140114,4
accepted-answer,131872,20140114,3
accepted-answer,131872,20140114,3
accepted-answer,207421,20140114,1
accepted-answer,207421,20140114,1
accepted-answer,207421,20140114,1
accepted-answer,335858,20140114,3
accepted-answer,335858,20140114,4
accepted-answer,438154,20140114,1
accepted-answer,438154,20140114,3
accepted-answer,438154,20140114,2
accepted-answer,438154,20140114,3
accepted-answer,438154,20140114,3
accepted-answer,438154,20140114,1
accepted-answer,571407,20140114,2
accepted-answer,573032,20140114,1
accepted-answer,829571,20140114,4
accepted-answer,829571,20140114,1
accepted-answer,829571,20140114,4
accepted-answer,829571,20140114,4
accepted-answer,871026,20140114,1
accepted-answer,984823,20140114,1
accepted-answer,992484,20140114,1
accepted-answer,992484,20140114,1
accepted-answer,992484,20140114,4
accepted-answer,992484,20140114,3
accepted-answer,992484,20140114,2
accepted-answer,992484,20140114,3
accepted-answer,1103872,20140114,3
accepted-answer,1103872,20140114,1
accepted-answer,1393766,20140114,5
accepted-answer,1393766,20140114,3
accepted-answer,1707091,20140114,2
accepted-answer,2300597,20140114,2
accepted-answer,2300597,20140114,1
accepted-answer,2310289,20140114,2
accepted-answer,2587435,20140114,3
accepted-answer,2587435,20140114,2
accepted-answer,2587435,20140114,5
accepted-answer,2587435,20140114,3
accepted-answer,2587435,20140114,1
accepted-answer,2587435,20140114,2
accepted-answer,2670892,20140114,2
accepted-answer,2670892,20140114,1
accepted-answer,2670892,20140114,1
accepted-answer,2970947,20140114,1
accepted-answer,2970947,20140114,1
accepted-answer,2970947,20140114,0
accepted-answer,2970947,20140114,0
accepted-answer,3049628,20140114,0
accepted-answer,3049628,20140114,4
answer,22656,20140114,2
answer,57695,20140114,4
answer,57695,20140114,0
answer,57695,20140114,1
answer,131872,20140114,0
answer,139985,20140114,1
answer,139985,20140114,4
answer,207421,20140114,2
answer,207421,20140114,0
answer,207421,20140114,1
answer,207421,20140114,0
answer,207421,20140114,0
answer,256196,20140114,1
answer,256196,20140114,0
answer,256196,20140114,1
answer,256196,20140114,1
answer,335858,20140114,2
answer,418556,20140114,0
answer,438154,20140114,1
answer,438154,20140114,3
answer,438154,20140114,4
answer,438154,20140114,3
answer,438154,20140114,2
answer,571407,20140114,1
answer,871026,20140114,3
answer,984823,20140114,0
answer,984823,20140114,0
answer,992484,20140114,2
answer,992484,20140114,2
answer,992484,20140114,5
answer,1081110,20140114,0
answer,1103872,20140114,3
answer,1103872,20140114,1
answer,1103872,20140114,0
answer,1707091,20140114,0
answer,1707091,20140114,3
answer,1707091,20140114,7
answer,1707091,20140114,0
answer,1707091,20140114,1
answer,1707091,20140114,4
answer,2193767,20140114,0
answer,2300597,20140114,0
answer,2300597,20140114,1
answer,2300597,20140114,2
answer,2310289,20140114,0
answer,2422776,20140114,3
answer,2464386,20140114,2
answer,2464386,20140114,1
answer,2464386,20140114,0
answer,2587435,20140114,2
answer,2587435,20140114,1
answer,2587435,20140114,0
answer,2587435,20140114,0
answer,2587435,20140114,3
answer,2587435,20140114,2
answer,2587435,20140114,1
answer,2587435,20140114,1
answer,2670892,20140114,0
answer,2670892,20140114,0
answer,2970947,20140114,0
answer,2970947,20140114,2
answer,2970947,20140114,1
answer,2970947,20140114,2
answer,2970947,20140114,2
answer,2970947,20140114,0
answer,3049628,20140114,1
answer,3049628,20140114,8
answer,3049628,20140114,0
answer,3049628,20140114,0
answer,3049628,20140114,0
answer,3049628,20140114,2
answer,3049628,20140114,4
answer,3049628,20140114,3
answer,3049628,20140114,1
answer,3049628,20140114,0
question,2464386,20140114,4
question,3049628,20140114,1
accepted-answer,22656,20140115,6
accepted-answer,22656,20140115,4
accepted-answer,22656,20140115,6
accepted-answer,57695,20140115,1
accepted-answer,131872,20140115,1
accepted-answer,139985,20140115,5
accepted-answer,207421,20140115,1
accepted-answer,418556,20140115,2
accepted-answer,418556,20140115,7
accepted-answer,418556,20140115,0
accepted-answer,438154,20140115,3
accepted-answer,522444,20140115,2
accepted-answer,573032,20140115,1
accepted-answer,829571,20140115,3
accepted-answer,829571,20140115,1
accepted-answer,992484,20140115,2
accepted-answer,992484,20140115,0
accepted-answer,992484,20140115,3
accepted-answer,992484,20140115,3
accepted-answer,992484,20140115,2
accepted-answer,992484,20140115,4
accepted-answer,1081110,20140115,5
accepted-answer,1103872,20140115,1
accepted-answer,1707091,20140115,3
accepted-answer,1707091,20140115,3
accepted-answer,1707091,20140115,1
accepted-answer,2193767,20140115,1
accepted-answer,2300597,20140115,6
accepted-answer,2300597,20140115,0
accepted-answer,2422776,20140115,2
accepted-answer,2587435,20140115,1
accepted-answer,2587435,20140115,2
accepted-answer,2587435,20140115,2
accepted-answer,2587435,20140115,0
accepted-answer,2587435,20140115,2
accepted-answer,2587435,20140115,1
accepted-answer,2670892,20140115,2
accepted-answer,2670892,20140115,2
accepted-answer,2670892,20140115,4
accepted-answer,3049628,20140115,3
accepted-answer,3049628,20140115,1
accepted-answer,3049628,20140115,1
accepted-answer,3049628,20140115,5
accepted-answer,3049628,20140115,8
accepted-answer,3049628,20140115,3
answer,22656,20140115,2
answer,22656,20140115,4
answer,57695,20140115,1
answer,131872,20140115,5
answer,131872,20140115,0
answer,139985,20140115,1
answer,207421,20140115,0
answer,207421,20140115,0
answer,207421,20140115,0
answer,207421,20140115,1
answer,207421,20140115,0
answer,207421,20140115,0
answer,207421,20140115,0
answer,418556,20140115,3
answer,418556,20140115,0
answer,418556,20140115,0
answer,418556,20140115,0
answer,438154,20140115,0
answer,438154,20140115,0
answer,522444,20140115,4
answer,573032,20140115,2
answer,829571,20140115,4
answer,829571,20140115,3
answer,829571,20140115,10
answer,871026,20140115,4
answer,871026,20140115,1
